id,batch,section,category,qa1,qa2,qa3,qa4,qa5,qa6,qa7,contentEligibleIgnoringInfrastructureFailures
"A1-CB039-RE-03","039","reading","content_comprehension","REVIEW","PASS","PASS","REVIEW","FAIL","PASS","REVIEW","false"
"A1-CB039-RE-04","039","reading","information_search","REVIEW","PASS","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB039-RE-05","039","reading","content_comprehension","REVIEW","PASS","PASS","REVIEW","REVIEW","PASS","REVIEW","false"
"A1-CB040-SV-01","040","script_vocabulary","word_meaning","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","FAIL","false"
"A1-CB040-SV-02","040","script_vocabulary","word_usage","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB040-SV-03","040","script_vocabulary","kanji_reading","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","FAIL","false"
"A1-CB040-SV-04","040","script_vocabulary","kanji_meaning_usage","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB040-SV-05","040","script_vocabulary","word_meaning","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","FAIL","false"
"A1-CB040-CE-01","040","conversation_expression","expression","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","FAIL","false"
"A1-CB040-CE-02","040","conversation_expression","grammar","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","FAIL","false"
"A1-CB040-CE-03","040","conversation_expression","expression","FAIL","FAIL","PASS","REVIEW","REVIEW","REVIEW","FAIL","false"
"A1-CB040-CE-04","040","conversation_expression","grammar","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","REVIEW","false"
"A1-CB040-CE-05","040","conversation_expression","expression","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","REVIEW","false"
"A1-CB040-LI-01","040","listening","announcement_instruction","REVIEW","PASS","PASS","REVIEW","FAIL","REVIEW","FAIL","false"
"A1-CB040-LI-02","040","listening","conversation","REVIEW","PASS","PASS","REVIEW","REVIEW","REVIEW","FAIL","false"
"A1-CB040-LI-03","040","listening","shop_public","REVIEW","PASS","PASS","REVIEW","REVIEW","REVIEW","FAIL","false"
"A1-CB040-LI-04","040","listening","announcement_instruction","FAIL","FAIL","PASS","REVIEW","REVIEW","REVIEW","FAIL","false"
"A1-CB040-LI-05","040","listening","conversation","FAIL","FAIL","PASS","REVIEW","REVIEW","REVIEW","FAIL","false"
"A1-CB040-RE-01","040","reading","information_search","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","REVIEW","false"
"A1-CB040-RE-02","040","reading","content_comprehension","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","FAIL","false"
"A1-CB040-RE-03","040","reading","information_search","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","REVIEW","false"
"A1-CB040-RE-04","040","reading","content_comprehension","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","REVIEW","false"
"A1-CB040-RE-05","040","reading","information_search","REVIEW","PASS","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB041-SV-01","041","script_vocabulary","word_usage","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB041-SV-02","041","script_vocabulary","kanji_reading","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB041-SV-03","041","script_vocabulary","kanji_meaning_usage","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB041-SV-04","041","script_vocabulary","word_meaning","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","FAIL","false"
"A1-CB041-SV-05","041","script_vocabulary","word_usage","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB041-CE-01","041","conversation_expression","grammar","REVIEW","FAIL","PASS","REVIEW","REVIEW","PASS","REVIEW","false"
"A1-CB041-CE-02","041","conversation_expression","expression","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","FAIL","false"
"A1-CB041-CE-03","041","conversation_expression","grammar","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","REVIEW","false"
"A1-CB041-CE-04","041","conversation_expression","expression","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","FAIL","false"
"A1-CB041-CE-05","041","conversation_expression","grammar","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","REVIEW","false"
"A1-CB041-LI-01","041","listening","conversation","FAIL","FAIL","PASS","REVIEW","FAIL","REVIEW","REVIEW","false"
"A1-CB041-LI-02","041","listening","shop_public","REVIEW","PASS","PASS","REVIEW","REVIEW","REVIEW","FAIL","false"
"A1-CB041-LI-03","041","listening","announcement_instruction","FAIL","PASS","PASS","REVIEW","REVIEW","REVIEW","FAIL","false"
"A1-CB041-LI-04","041","listening","conversation","REVIEW","PASS","PASS","REVIEW","FAIL","REVIEW","FAIL","false"
"A1-CB041-LI-05","041","listening","shop_public","FAIL","PASS","PASS","REVIEW","REVIEW","REVIEW","FAIL","false"
"A1-CB041-RE-01","041","reading","content_comprehension","REVIEW","PASS","PASS","REVIEW","REVIEW","REVIEW","FAIL","false"
"A1-CB041-RE-02","041","reading","information_search","REVIEW","PASS","PASS","REVIEW","FAIL","PASS","REVIEW","false"
"A1-CB041-RE-03","041","reading","content_comprehension","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB041-RE-04","041","reading","information_search","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","FAIL","false"
"A1-CB041-RE-05","041","reading","content_comprehension","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","FAIL","false"
"A1-CB042-SV-01","042","script_vocabulary","kanji_reading","FAIL","FAIL","PASS","REVIEW","FAIL","REVIEW","FAIL","false"
"A1-CB042-SV-02","042","script_vocabulary","kanji_meaning_usage","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB042-SV-03","042","script_vocabulary","word_meaning","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","FAIL","false"
"A1-CB042-SV-04","042","script_vocabulary","word_usage","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB042-SV-05","042","script_vocabulary","kanji_reading","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB042-CE-01","042","conversation_expression","expression","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","FAIL","false"
"A1-CB042-CE-02","042","conversation_expression","grammar","REVIEW","FAIL","PASS","REVIEW","REVIEW","PASS","FAIL","false"
"A1-CB042-CE-03","042","conversation_expression","expression","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","REVIEW","false"
"A1-CB042-CE-04","042","conversation_expression","grammar","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","REVIEW","false"
"A1-CB042-CE-05","042","conversation_expression","expression","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","REVIEW","false"
"A1-CB042-LI-01","042","listening","shop_public","FAIL","FAIL","PASS","REVIEW","REVIEW","REVIEW","FAIL","false"
"A1-CB042-LI-02","042","listening","announcement_instruction","REVIEW","PASS","PASS","REVIEW","FAIL","REVIEW","FAIL","false"
"A1-CB042-LI-03","042","listening","conversation","FAIL","FAIL","PASS","REVIEW","REVIEW","REVIEW","FAIL","false"
"A1-CB042-LI-04","042","listening","shop_public","FAIL","PASS","PASS","REVIEW","REVIEW","REVIEW","FAIL","false"
"A1-CB042-LI-05","042","listening","announcement_instruction","REVIEW","PASS","PASS","REVIEW","REVIEW","REVIEW","PASS","false"
"A1-CB042-RE-01","042","reading","information_search","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB042-RE-02","042","reading","content_comprehension","FAIL","FAIL","PASS","REVIEW","FAIL","REVIEW","REVIEW","false"
"A1-CB042-RE-03","042","reading","information_search","REVIEW","PASS","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB042-RE-04","042","reading","content_comprehension","REVIEW","PASS","PASS","REVIEW","REVIEW","REVIEW","FAIL","false"
"A1-CB042-RE-05","042","reading","information_search","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","REVIEW","false"
"A1-CB043-SV-01","043","script_vocabulary","kanji_meaning_usage","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB043-SV-02","043","script_vocabulary","word_meaning","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","FAIL","false"
"A1-CB043-SV-03","043","script_vocabulary","word_usage","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","REVIEW","false"
"A1-CB043-SV-04","043","script_vocabulary","kanji_reading","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB043-SV-05","043","script_vocabulary","kanji_meaning_usage","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB043-CE-01","043","conversation_expression","grammar","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","FAIL","false"
"A1-CB043-CE-02","043","conversation_expression","expression","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB043-CE-03","043","conversation_expression","grammar","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","REVIEW","false"
"A1-CB043-CE-04","043","conversation_expression","expression","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","FAIL","false"
"A1-CB043-CE-05","043","conversation_expression","grammar","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","REVIEW","false"
"A1-CB043-LI-01","043","listening","announcement_instruction","REVIEW","PASS","PASS","REVIEW","FAIL","REVIEW","FAIL","false"
"A1-CB043-LI-02","043","listening","conversation","REVIEW","FAIL","PASS","REVIEW","REVIEW","REVIEW","REVIEW","false"
"A1-CB043-LI-03","043","listening","shop_public","REVIEW","PASS","PASS","REVIEW","REVIEW","REVIEW","FAIL","false"
"A1-CB043-LI-04","043","listening","announcement_instruction","FAIL","FAIL","PASS","REVIEW","FAIL","REVIEW","FAIL","false"
"A1-CB043-LI-05","043","listening","conversation","FAIL","FAIL","PASS","REVIEW","FAIL","REVIEW","FAIL","false"
"A1-CB043-RE-01","043","reading","content_comprehension","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","REVIEW","false"
"A1-CB043-RE-02","043","reading","information_search","REVIEW","PASS","PASS","REVIEW","FAIL","REVIEW","FAIL","false"
"A1-CB043-RE-03","043","reading","content_comprehension","REVIEW","PASS","PASS","REVIEW","FAIL","PASS","REVIEW","false"
"A1-CB043-RE-04","043","reading","information_search","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB043-RE-05","043","reading","content_comprehension","REVIEW","PASS","PASS","REVIEW","FAIL","REVIEW","FAIL","false"
"A1-CB044-SV-01","044","script_vocabulary","word_meaning","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","FAIL","false"
"A1-CB044-SV-02","044","script_vocabulary","word_usage","FAIL","FAIL","PASS","REVIEW","FAIL","REVIEW","FAIL","false"
"A1-CB044-SV-03","044","script_vocabulary","kanji_reading","FAIL","FAIL","PASS","REVIEW","REVIEW","REVIEW","FAIL","false"
"A1-CB044-SV-04","044","script_vocabulary","kanji_meaning_usage","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB044-SV-05","044","script_vocabulary","word_meaning","FAIL","FAIL","PASS","REVIEW","REVIEW","REVIEW","FAIL","false"
"A1-CB044-CE-01","044","conversation_expression","expression","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","FAIL","false"
"A1-CB044-CE-02","044","conversation_expression","grammar","FAIL","FAIL","PASS","FAIL","REVIEW","PASS","REVIEW","false"
"A1-CB044-CE-03","044","conversation_expression","expression","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","REVIEW","false"
"A1-CB044-CE-04","044","conversation_expression","grammar","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","REVIEW","false"
"A1-CB044-CE-05","044","conversation_expression","expression","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","FAIL","false"
"A1-CB044-LI-01","044","listening","conversation","REVIEW","PASS","PASS","REVIEW","REVIEW","REVIEW","FAIL","false"
"A1-CB044-LI-02","044","listening","shop_public","REVIEW","PASS","PASS","REVIEW","FAIL","REVIEW","FAIL","false"
"A1-CB044-LI-03","044","listening","announcement_instruction","REVIEW","PASS","PASS","REVIEW","FAIL","REVIEW","FAIL","false"
"A1-CB044-LI-04","044","listening","conversation","REVIEW","PASS","PASS","REVIEW","REVIEW","REVIEW","FAIL","false"
"A1-CB044-LI-05","044","listening","shop_public","REVIEW","PASS","PASS","REVIEW","FAIL","REVIEW","FAIL","false"
"A1-CB044-RE-01","044","reading","information_search","REVIEW","PASS","PASS","REVIEW","REVIEW","REVIEW","FAIL","false"
"A1-CB044-RE-02","044","reading","content_comprehension","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","REVIEW","false"
"A1-CB044-RE-03","044","reading","information_search","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB044-RE-04","044","reading","content_comprehension","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","REVIEW","false"
"A1-CB044-RE-05","044","reading","information_search","REVIEW","PASS","PASS","REVIEW","FAIL","REVIEW","FAIL","false"
"A1-CB045-SV-01","045","script_vocabulary","word_usage","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","REVIEW","false"
"A1-CB045-SV-02","045","script_vocabulary","kanji_reading","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","FAIL","false"
"A1-CB045-SV-03","045","script_vocabulary","kanji_meaning_usage","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB045-SV-04","045","script_vocabulary","word_meaning","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","FAIL","false"
"A1-CB045-SV-05","045","script_vocabulary","word_usage","FAIL","FAIL","PASS","REVIEW","FAIL","REVIEW","REVIEW","false"
"A1-CB045-CE-01","045","conversation_expression","grammar","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","REVIEW","false"
"A1-CB045-CE-02","045","conversation_expression","expression","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","REVIEW","false"
"A1-CB045-CE-03","045","conversation_expression","grammar","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","REVIEW","false"
"A1-CB045-CE-04","045","conversation_expression","expression","REVIEW","FAIL","PASS","REVIEW","FAIL","PASS","REVIEW","false"
"A1-CB045-CE-05","045","conversation_expression","grammar","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","REVIEW","false"
"A1-CB045-LI-01","045","listening","shop_public","FAIL","FAIL","PASS","REVIEW","REVIEW","REVIEW","FAIL","false"
"A1-CB045-LI-02","045","listening","announcement_instruction","REVIEW","PASS","PASS","REVIEW","FAIL","REVIEW","FAIL","false"
"A1-CB045-LI-03","045","listening","conversation","FAIL","FAIL","PASS","REVIEW","REVIEW","REVIEW","FAIL","false"
"A1-CB045-LI-04","045","listening","shop_public","REVIEW","PASS","PASS","REVIEW","REVIEW","REVIEW","FAIL","false"
"A1-CB045-LI-05","045","listening","announcement_instruction","REVIEW","PASS","PASS","REVIEW","REVIEW","REVIEW","FAIL","false"
"A1-CB045-RE-01","045","reading","content_comprehension","FAIL","FAIL","PASS","REVIEW","REVIEW","REVIEW","REVIEW","false"
"A1-CB045-RE-02","045","reading","information_search","REVIEW","PASS","PASS","REVIEW","FAIL","PASS","REVIEW","false"
"A1-CB045-RE-03","045","reading","content_comprehension","REVIEW","PASS","PASS","REVIEW","REVIEW","PASS","FAIL","false"
"A1-CB045-RE-04","045","reading","information_search","REVIEW","PASS","PASS","REVIEW","REVIEW","REVIEW","FAIL","false"
"A1-CB045-RE-05","045","reading","content_comprehension","REVIEW","PASS","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB046-SV-01","046","script_vocabulary","kanji_reading","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB046-SV-02","046","script_vocabulary","kanji_meaning_usage","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB046-SV-03","046","script_vocabulary","word_meaning","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","FAIL","false"
"A1-CB046-SV-04","046","script_vocabulary","word_usage","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB046-SV-05","046","script_vocabulary","kanji_reading","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","FAIL","false"
"A1-CB046-CE-01","046","conversation_expression","expression","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","REVIEW","false"
"A1-CB046-CE-02","046","conversation_expression","grammar","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","REVIEW","false"
"A1-CB046-CE-03","046","conversation_expression","expression","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","REVIEW","false"
"A1-CB046-CE-04","046","conversation_expression","grammar","FAIL","FAIL","PASS","REVIEW","REVIEW","REVIEW","FAIL","false"
"A1-CB046-CE-05","046","conversation_expression","expression","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","REVIEW","false"
"A1-CB046-LI-01","046","listening","announcement_instruction","REVIEW","PASS","PASS","REVIEW","REVIEW","REVIEW","FAIL","false"
"A1-CB046-LI-02","046","listening","conversation","REVIEW","PASS","PASS","REVIEW","FAIL","REVIEW","FAIL","false"
"A1-CB046-LI-03","046","listening","shop_public","FAIL","PASS","PASS","REVIEW","REVIEW","REVIEW","FAIL","false"
"A1-CB046-LI-04","046","listening","announcement_instruction","FAIL","PASS","PASS","REVIEW","REVIEW","REVIEW","FAIL","false"
"A1-CB046-LI-05","046","listening","conversation","REVIEW","PASS","PASS","REVIEW","REVIEW","REVIEW","FAIL","false"
"A1-CB046-RE-01","046","reading","information_search","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","REVIEW","false"
"A1-CB046-RE-02","046","reading","content_comprehension","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB046-RE-03","046","reading","information_search","FAIL","FAIL","PASS","REVIEW","REVIEW","REVIEW","FAIL","false"
"A1-CB046-RE-04","046","reading","content_comprehension","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","REVIEW","false"
"A1-CB046-RE-05","046","reading","information_search","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","REVIEW","false"
"A1-CB047-SV-01","047","script_vocabulary","kanji_meaning_usage","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB047-SV-02","047","script_vocabulary","word_meaning","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","FAIL","false"
"A1-CB047-SV-03","047","script_vocabulary","word_usage","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB047-SV-04","047","script_vocabulary","kanji_reading","FAIL","FAIL","PASS","REVIEW","FAIL","REVIEW","FAIL","false"
"A1-CB047-SV-05","047","script_vocabulary","kanji_meaning_usage","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB047-CE-01","047","conversation_expression","grammar","FAIL","FAIL","PASS","REVIEW","FAIL","REVIEW","REVIEW","false"
"A1-CB047-CE-02","047","conversation_expression","expression","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","REVIEW","false"
"A1-CB047-CE-03","047","conversation_expression","grammar","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","REVIEW","false"
"A1-CB047-CE-04","047","conversation_expression","expression","FAIL","FAIL","PASS","REVIEW","FAIL","REVIEW","REVIEW","false"
"A1-CB047-CE-05","047","conversation_expression","grammar","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","REVIEW","false"
"A1-CB047-LI-01","047","listening","conversation","REVIEW","PASS","PASS","REVIEW","FAIL","REVIEW","FAIL","false"
"A1-CB047-LI-02","047","listening","shop_public","FAIL","FAIL","PASS","REVIEW","REVIEW","REVIEW","REVIEW","false"
"A1-CB047-LI-03","047","listening","announcement_instruction","REVIEW","PASS","PASS","REVIEW","FAIL","REVIEW","FAIL","false"
"A1-CB047-LI-04","047","listening","conversation","REVIEW","PASS","PASS","REVIEW","REVIEW","REVIEW","REVIEW","false"
"A1-CB047-LI-05","047","listening","shop_public","FAIL","PASS","PASS","REVIEW","REVIEW","REVIEW","FAIL","false"
"A1-CB047-RE-01","047","reading","content_comprehension","REVIEW","PASS","PASS","REVIEW","FAIL","REVIEW","FAIL","false"
"A1-CB047-RE-02","047","reading","information_search","REVIEW","PASS","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB047-RE-03","047","reading","content_comprehension","REVIEW","PASS","PASS","REVIEW","FAIL","PASS","REVIEW","false"
"A1-CB047-RE-04","047","reading","information_search","REVIEW","PASS","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB047-RE-05","047","reading","content_comprehension","REVIEW","PASS","PASS","REVIEW","FAIL","PASS","REVIEW","false"
"A1-CB048-SV-01","048","script_vocabulary","word_meaning","FAIL","FAIL","PASS","REVIEW","REVIEW","REVIEW","FAIL","false"
"A1-CB048-SV-02","048","script_vocabulary","word_usage","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB048-SV-03","048","script_vocabulary","kanji_reading","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB048-SV-04","048","script_vocabulary","kanji_meaning_usage","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB048-SV-05","048","script_vocabulary","word_meaning","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","FAIL","false"
"A1-CB048-CE-01","048","conversation_expression","expression","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","REVIEW","false"
"A1-CB048-CE-02","048","conversation_expression","grammar","FAIL","PASS","PASS","REVIEW","REVIEW","REVIEW","REVIEW","false"
"A1-CB048-CE-03","048","conversation_expression","expression","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","FAIL","false"
"A1-CB048-CE-04","048","conversation_expression","grammar","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","FAIL","false"
"A1-CB048-CE-05","048","conversation_expression","expression","REVIEW","FAIL","PASS","REVIEW","REVIEW","PASS","FAIL","false"
"A1-CB048-LI-01","048","listening","shop_public","REVIEW","PASS","PASS","REVIEW","FAIL","REVIEW","FAIL","false"
"A1-CB048-LI-02","048","listening","announcement_instruction","REVIEW","PASS","PASS","REVIEW","REVIEW","REVIEW","FAIL","false"
"A1-CB048-LI-03","048","listening","conversation","REVIEW","PASS","PASS","REVIEW","REVIEW","REVIEW","FAIL","false"
"A1-CB048-LI-04","048","listening","shop_public","REVIEW","PASS","PASS","REVIEW","FAIL","REVIEW","FAIL","false"
"A1-CB048-LI-05","048","listening","announcement_instruction","FAIL","FAIL","PASS","REVIEW","REVIEW","REVIEW","FAIL","false"
"A1-CB048-RE-01","048","reading","information_search","REVIEW","PASS","PASS","REVIEW","FAIL","REVIEW","REVIEW","false"
"A1-CB048-RE-02","048","reading","content_comprehension","REVIEW","PASS","PASS","REVIEW","REVIEW","PASS","REVIEW","false"
"A1-CB048-RE-03","048","reading","information_search","REVIEW","PASS","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB048-RE-04","048","reading","content_comprehension","REVIEW","PASS","PASS","REVIEW","FAIL","REVIEW","FAIL","false"
"A1-CB048-RE-05","048","reading","information_search","REVIEW","PASS","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB049-SV-01","049","script_vocabulary","word_usage","FAIL","FAIL","PASS","REVIEW","FAIL","REVIEW","FAIL","false"
"A1-CB049-SV-02","049","script_vocabulary","kanji_reading","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","FAIL","false"
"A1-CB049-SV-03","049","script_vocabulary","kanji_meaning_usage","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","REVIEW","false"
"A1-CB049-SV-04","049","script_vocabulary","word_meaning","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","FAIL","false"
"A1-CB049-SV-05","049","script_vocabulary","word_usage","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB049-CE-01","049","conversation_expression","grammar","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","REVIEW","false"
"A1-CB049-CE-02","049","conversation_expression","expression","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","REVIEW","false"
"A1-CB049-CE-03","049","conversation_expression","grammar","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","REVIEW","false"
"A1-CB049-CE-04","049","conversation_expression","expression","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","REVIEW","false"
"A1-CB049-CE-05","049","conversation_expression","grammar","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","REVIEW","false"
"A1-CB049-LI-01","049","listening","announcement_instruction","REVIEW","PASS","PASS","REVIEW","REVIEW","REVIEW","FAIL","false"
"A1-CB049-LI-02","049","listening","conversation","REVIEW","PASS","PASS","REVIEW","REVIEW","REVIEW","FAIL","false"
"A1-CB049-LI-03","049","listening","shop_public","REVIEW","PASS","PASS","REVIEW","REVIEW","REVIEW","FAIL","false"
"A1-CB049-LI-04","049","listening","announcement_instruction","REVIEW","PASS","PASS","REVIEW","REVIEW","REVIEW","FAIL","false"
"A1-CB049-LI-05","049","listening","conversation","REVIEW","PASS","PASS","REVIEW","REVIEW","REVIEW","FAIL","false"
"A1-CB049-RE-01","049","reading","content_comprehension","REVIEW","PASS","PASS","REVIEW","FAIL","PASS","REVIEW","false"
"A1-CB049-RE-02","049","reading","information_search","REVIEW","PASS","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB049-RE-03","049","reading","content_comprehension","REVIEW","PASS","PASS","REVIEW","FAIL","REVIEW","FAIL","false"
"A1-CB049-RE-04","049","reading","information_search","REVIEW","PASS","PASS","REVIEW","FAIL","REVIEW","FAIL","false"
"A1-CB049-RE-05","049","reading","content_comprehension","REVIEW","PASS","PASS","REVIEW","REVIEW","PASS","REVIEW","false"
"A1-CB050-SV-01","050","script_vocabulary","kanji_reading","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","FAIL","false"
"A1-CB050-SV-02","050","script_vocabulary","kanji_meaning_usage","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB050-SV-03","050","script_vocabulary","word_meaning","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","REVIEW","false"
"A1-CB050-SV-04","050","script_vocabulary","word_usage","FAIL","FAIL","PASS","REVIEW","FAIL","REVIEW","FAIL","false"
"A1-CB050-SV-05","050","script_vocabulary","kanji_reading","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","FAIL","false"
"A1-CB050-CE-01","050","conversation_expression","expression","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","FAIL","false"
"A1-CB050-CE-02","050","conversation_expression","grammar","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","REVIEW","false"
"A1-CB050-CE-03","050","conversation_expression","expression","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","FAIL","false"
"A1-CB050-CE-04","050","conversation_expression","grammar","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","FAIL","false"
"A1-CB050-CE-05","050","conversation_expression","expression","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","FAIL","false"
"A1-CB050-LI-01","050","listening","conversation","REVIEW","PASS","PASS","REVIEW","FAIL","REVIEW","FAIL","false"
"A1-CB050-LI-02","050","listening","shop_public","FAIL","FAIL","PASS","REVIEW","REVIEW","REVIEW","FAIL","false"
"A1-CB050-LI-03","050","listening","announcement_instruction","REVIEW","PASS","PASS","REVIEW","REVIEW","REVIEW","FAIL","false"
